"","H9_E8_r1","H9_E8_r2","H9_L3i_r1","H9_L3i_r2","RUES02_E8","RUES02_L3i"
"ENSG00000234965",110,48,77,177,22,558
"ENSG00000172967",0,0,0,0,0,0
"ENSG00000100221",8798,9823,7067,8349,13520,12726
"ENSG00000233157",0,0,0,0,2,0
"ENSG00000180150",0,0,0,0,1,0
"ENSG00000261251",128,61,10,15,88,63
"ENSG00000130540",2036,1703,808,1488,3606,845
"ENSG00000100341",277,57,24,18,28,24
"ENSG00000100345",17478,14565,13083,10714,39804,33783
"ENSG00000233388",0,25,0,2,3,0
"ENSG00000273044",24,56,3,4,25,30
"ENSG00000100302",86,107,200,229,249,208
"ENSG00000198125",56,96,8,167,38,120
"ENSG00000268818",0,2,4,0,0,0
"ENSG00000221963",80,108,104,278,365,294
"ENSG00000228587",0,0,0,0,0,0
"ENSG00000226336",0,0,0,0,0,0
"ENSG00000128313",2,2,0,0,0,0
"ENSG00000237406",0,14,6,4,2,2
"ENSG00000128335",4922,7119,4923,5648,6387,5651
"ENSG00000278420",0,0,0,0,0,0
"ENSG00000287269",0,0,3,0,0,2
"ENSG00000223695",39,66,57,31,33,22
"ENSG00000237668",4,17,8,22,7,8
"ENSG00000214491",178,117,92,208,537,520
"ENSG00000206069",6,2,2,7,3,11
"ENSG00000197077",4220,3929,5042,4236,9635,9413
"ENSG00000279085",0,4,2,0,2,6
"ENSG00000279548",4,2,0,0,0,0
"ENSG00000279006",0,0,0,0,0,0
"ENSG00000279110",6,6,16,0,13,8
"ENSG00000203280",0,6,0,0,4,2
"ENSG00000271181",0,3,2,5,24,9
"ENSG00000100053",2,1,149,76,1639,109
"ENSG00000236641",2,3,6,0,4,0
"ENSG00000244752",13,4,446,309,2489,846
"ENSG00000279298",0,0,0,0,0,0
"ENSG00000128272",36953,28194,69512,50111,41101,59365
"ENSG00000100368",4,0,0,0,6,0
"ENSG00000100077",8656,7905,4537,3717,11709,6765
"ENSG00000100206",108,152,14,22,253,251
"ENSG00000100380",46313,45256,93824,63077,62724,60368
"ENSG00000073169",3071,2416,4682,4312,3259,2726
"ENSG00000159307",3247,2675,531,1086,5844,2136
"ENSG00000244486",1646,1550,2732,2242,1568,3041
"ENSG00000130538",0,0,0,0,0,0
"ENSG00000133460",4274,3825,1530,2246,4344,1655
"ENSG00000215568",0,0,0,0,0,0
"ENSG00000100154",14295,17299,11504,11068,27995,22694
"ENSG00000276950",4,0,0,0,0,1
"ENSG00000100167",25974,23021,13546,18809,77056,32083
"ENSG00000184459",2,0,2,2,7,0
"ENSG00000100379",9333,10016,8460,11690,14127,10171
"ENSG00000128165",84,239,560,389,1379,1072
"ENSG00000100253",2,1,7,10,6,13
"ENSG00000100241",43439,26257,42552,22449,71327,43035
"ENSG00000079974",2698,2324,2413,1855,4278,2871
"ENSG00000272858",2,7,0,0,6,9
"ENSG00000224256",0,0,0,0,3,0
"ENSG00000283990",0,0,0,0,0,0
"ENSG00000284175",0,0,0,0,0,0
"ENSG00000284520",0,0,0,0,0,0
"ENSG00000186951",2535,1804,7518,4808,3772,3958
"ENSG00000280384",4,0,8,0,4,8
"ENSG00000205643",2070,1748,326,785,1828,1197
"ENSG00000183569",265,234,584,258,196,114
"ENSG00000202058",5,29,50,10,23,20
"ENSG00000251913",0,0,0,0,0,0
"ENSG00000276027",0,0,0,0,0,0
"ENSG00000270022",5,7,12,10,8,9
"ENSG00000249222",0,0,2,0,0,3
"ENSG00000289517",0,3,1,0,3,0
"ENSG00000183172",9617,11686,7251,13284,16159,11461
"ENSG00000128274",26,40,30,65,15,62
"ENSG00000200448",0,0,4,0,0,0
"ENSG00000234009",112,82,100,104,72,74
"ENSG00000229608",4,0,2,0,1,0
"ENSG00000274717",9,0,20,2,5,11
"ENSG00000242247",9918,13955,14572,12660,13083,11289
"ENSG00000226989",0,5,0,0,1,2
"ENSG00000100243",7068,12021,3656,8619,17552,15146
"ENSG00000252225",2,2,6,0,0,0
"ENSG00000228719",2,7,7,2,8,0
"ENSG00000100348",10043,10419,6349,9827,12164,9977
"ENSG00000100350",9936,11603,1956,5437,19790,13800
"ENSG00000100353",17872,22150,22537,24180,27656,28792
"ENSG00000188078",0,2,0,0,0,0
"ENSG00000229971",0,0,0,0,0,0
"ENSG00000261675",0,0,0,0,0,0
"ENSG00000100242",10769,12609,8043,12661,22900,17391
"ENSG00000184571",0,1,1,0,2,1
"ENSG00000100425",12047,11221,14422,10680,22257,17646
"ENSG00000241878",3108,2729,2667,2980,5189,3435
"ENSG00000128253",171,105,79,82,106,54
"ENSG00000099957",436,316,35,132,733,472
"ENSG00000100156",1565,505,33,383,347,680
"ENSG00000288754",68,102,82,78,163,137
"ENSG00000289160",0,0,0,0,0,0
"ENSG00000230051",4,0,0,4,0,0
"ENSG00000289564",0,0,0,0,0,2
"ENSG00000288861",0,0,0,0,0,0
"ENSG00000288777",0,0,0,0,0,0
"ENSG00000273203",0,0,0,0,0,0
"ENSG00000183307",5922,7197,3572,6184,13332,5934
"ENSG00000273442",0,0,0,0,0,0
"ENSG00000177663",3021,3500,2716,2684,3889,3867
"ENSG00000235328",0,2,4,0,2,0
"ENSG00000069998",8027,8545,3649,5952,10151,11241
"ENSG00000228274",603,688,306,354,967,374
"ENSG00000100211",2762,5460,634,2327,4975,3757
"ENSG00000128284",59,79,44,38,36,14
"ENSG00000212569",0,0,0,0,4,1
"ENSG00000251322",5731,5355,6346,4960,13449,9715
"ENSG00000206841",0,0,0,0,0,0
"ENSG00000100320",20465,16917,11311,14073,64105,33509
"ENSG00000099998",54,34,10,98,44,53
"ENSG00000225098",5,6,0,1,5,8
"ENSG00000188263",58,20,103,15,89,17
"ENSG00000185651",14152,16742,13200,16932,23002,19297
"ENSG00000236325",0,9,0,0,2,0
"ENSG00000203416",0,0,0,1,1,1
"ENSG00000241832",11,7,18,16,6,0
"ENSG00000231004",0,0,2,1,0,0
"ENSG00000239547",0,4,0,0,0,0
"ENSG00000093072",6971,13411,5947,5528,1263,366
"ENSG00000188280",0,4,8,0,2,4
"ENSG00000235578",0,0,0,1,1,0
"ENSG00000287864",15,13,9,7,31,15
"ENSG00000225413",8,14,10,8,5,17
"ENSG00000280623",121,120,66,65,156,77
"ENSG00000224277",9,5,0,0,12,4
"ENSG00000128322",17,6,0,0,22,16
"ENSG00000272733",30,14,9,14,63,23
"ENSG00000278655",12,0,2,1,4,1
"ENSG00000189269",10,2,13,0,45,16
"ENSG00000275609",1,1,2,1,0,0
"ENSG00000211683",0,0,4,0,16,5
"ENSG00000244723",8,26,26,12,26,18
"ENSG00000197210",17,0,0,0,4,4
"ENSG00000239511",10,1,0,0,0,0
"ENSG00000224688",0,0,0,0,0,0
"ENSG00000215498",0,2,25,1,0,0
"ENSG00000234503",0,0,0,0,0,0
"ENSG00000187905",38,25,23,7,24,16
"ENSG00000100227",12,227,7,309,278,318
"ENSG00000250261",1,0,0,0,0,0
"ENSG00000276427",0,0,0,0,0,0
"ENSG00000238125",0,0,0,0,0,0
"ENSG00000229107",6,2,0,2,3,2
"ENSG00000235062",0,0,0,0,0,0
"ENSG00000241973",24471,18080,11415,10877,48759,27935
"ENSG00000226885",0,0,0,2,0,0
"ENSG00000229266",8,0,2,0,2,0
"ENSG00000169662",0,0,0,0,1,1
"ENSG00000206142",0,0,0,0,0,0
"ENSG00000237407",0,0,0,0,0,0
"ENSG00000232771",0,0,0,0,0,0
"ENSG00000279920",0,0,0,0,0,0
"ENSG00000226534",0,0,0,0,0,0
"ENSG00000273846",0,0,0,0,0,0
"ENSG00000200057",0,0,0,0,0,0
"ENSG00000252020",0,0,0,0,0,0
"ENSG00000275840",0,0,0,0,0,0
"ENSG00000169635",9158,9001,7691,6622,23723,22255
"ENSG00000283145",0,0,0,0,0,0
"ENSG00000238875",0,0,0,0,0,0
"ENSG00000226085",300,558,196,528,838,781
"ENSG00000100351",0,2,0,7,0,2
"ENSG00000225528",6,7,0,10,10,6
"ENSG00000286025",36,34,23,6,85,52
"ENSG00000235568",472,571,306,530,1125,227
"ENSG00000275004",1458,1853,1052,1196,1287,496
"ENSG00000169548",0,0,0,0,2,0
"ENSG00000185686",14,4,2,0,4,0
"ENSG00000220891",0,0,0,0,0,0
"ENSG00000253120",0,0,0,0,0,0
"ENSG00000211656",0,0,0,0,0,0
"ENSG00000211657",0,0,0,0,0,0
"ENSG00000253920",0,0,0,0,0,0
"ENSG00000253329",0,0,0,0,0,0
"ENSG00000215456",0,0,0,0,0,1
"ENSG00000286941",0,0,0,0,0,0
"ENSG00000100121",0,0,0,0,0,0
"ENSG00000253338",0,0,0,0,0,0
"ENSG00000253451",0,0,0,0,0,0
"ENSG00000211658",0,0,0,0,0,0
"ENSG00000253913",0,0,0,0,0,0
"ENSG00000253779",0,0,0,0,0,0
"ENSG00000211659",0,0,0,0,0,0
"ENSG00000232350",0,0,0,0,0,0
"ENSG00000223999",0,0,0,0,0,0
"ENSG00000253822",0,0,0,0,0,0
"ENSG00000211660",2,0,0,0,0,0
"ENSG00000253546",0,0,0,0,0,0
"ENSG00000211661",0,0,0,0,0,0
"ENSG00000211662",0,0,0,0,0,0
"ENSG00000254240",0,0,0,0,0,0
"ENSG00000211663",0,0,0,0,0,0
"ENSG00000278667",0,0,0,0,0,0
"ENSG00000211664",0,0,0,0,0,0
"ENSG00000253152",0,0,0,0,0,0
"ENSG00000211665",0,0,0,0,0,0
"ENSG00000253786",0,0,0,0,0,0
"ENSG00000211666",0,0,0,0,0,0
"ENSG00000070413",25948,28161,13659,22612,48645,35471
"ENSG00000100226",19288,19718,13875,14128,28246,21490
"ENSG00000250479",6171,8336,3463,5915,5648,3067
"ENSG00000099953",2906,3635,1006,2107,7915,4715
"ENSG00000100325",4292,4374,3559,2937,7567,5860
"ENSG00000207455",0,0,0,0,0,0
"ENSG00000252859",4,0,4,0,0,0
"ENSG00000232754",0,1,0,2,4,0
"ENSG00000215771",0,0,4,2,16,2
"ENSG00000100395",4594,5495,2922,3093,8231,5890
"ENSG00000235513",74,65,141,51,211,64
"ENSG00000100399",424,130,66,149,166,239
"ENSG00000274552",0,0,0,0,0,0
"ENSG00000100146",1484,751,365,1336,472,720
"ENSG00000185022",919,1343,3790,3142,1362,5648
"ENSG00000198792",15081,22866,21007,29354,27819,26354
"ENSG00000235246",0,6,12,0,1,0
"ENSG00000241693",0,3,14,0,0,2
"ENSG00000277385",1,1,0,5,4,3
"ENSG00000213923",13067,20087,13257,23806,29684,19844
"ENSG00000229955",4,1,14,0,1,0
"ENSG00000100036",2297,2296,1028,1581,2259,2148
"ENSG00000167065",985,1378,461,470,1793,1145
"ENSG00000250318",198,291,82,193,359,196
"ENSG00000288153",0,1,0,0,1,0
"ENSG00000185339",3187,3661,684,1591,8469,4726
"ENSG00000128285",2285,1362,530,1538,3096,1950
"ENSG00000253352",24537,23253,6691,8423,43718,32269
"ENSG00000100385",16,22,26,39,46,22
"ENSG00000235295",0,1,0,0,0,0
"ENSG00000184979",764,647,182,290,348,541
"ENSG00000100099",13278,12526,7476,7838,13719,9683
"ENSG00000100083",6809,5464,5022,4069,10285,6274
"ENSG00000100092",312,566,532,961,665,829
"ENSG00000285304",0,0,0,0,0,0
"ENSG00000233360",22,34,19,12,2,4
"ENSG00000241333",0,0,10,2,2,0
"ENSG00000100097",198,167,290,458,254,219
"ENSG00000273899",79,86,110,77,159,89
"ENSG00000100101",0,0,0,0,0,0
"ENSG00000184381",4191,5489,1941,2400,4477,3285
"ENSG00000283900",2,1,2,0,4,12
"ENSG00000286144",0,2,0,3,1,8
"ENSG00000228620",0,0,1,0,0,0
"ENSG00000168135",1523,2649,4781,5993,4646,4986
"ENSG00000286440",0,2,4,1,5,8
"ENSG00000100196",890,1313,3794,3439,1187,1044
"ENSG00000100201",78344,72054,49146,47151,98075,88327
"ENSG00000232254",0,0,0,0,0,0
"ENSG00000128311",3542,3723,1686,3364,3494,4657
"ENSG00000100055",2,0,0,2,3,1
"ENSG00000243902",19,0,4,2,40,6
"ENSG00000166897",4803,3359,3450,3120,7177,2251
"ENSG00000272694",0,0,0,0,0,0
"ENSG00000100060",2609,3925,680,1734,4809,3751
"ENSG00000100065",732,783,532,320,918,1208
"ENSG00000225867",0,0,0,1,0,0
"ENSG00000128283",463,636,2123,2186,924,2072
"ENSG00000100079",5,1,8,9,2,3
"ENSG00000273866",0,0,0,0,0,0
"ENSG00000138892",0,0,6,2,1,0
"ENSG00000128340",1122,511,7,75,22,6
"ENSG00000100342",10,30,76,146,23,18
"ENSG00000185340",1160,1279,1832,2176,1669,2069
"ENSG00000274600",60,4,36,2,20,10
"ENSG00000286102",0,0,0,0,0,0
"ENSG00000196588",14044,13264,13059,11729,21570,13045
"ENSG00000184058",32,211,87,25,25,2220
"ENSG00000237862",18,8,50,20,16,12
"ENSG00000099949",2729,3118,1716,2796,4520,2768
"ENSG00000286592",6,9,2,0,21,4
"ENSG00000261202",34,35,6,9,56,27
"ENSG00000289846",0,0,0,0,0,0
"ENSG00000289044",65,60,12,16,2,19
"ENSG00000235478",78,76,43,55,83,23
"ENSG00000289292",7,14,0,5,13,4
"ENSG00000207751",62,88,57,43,243,186
"ENSG00000188511",8,0,0,0,2,1
"ENSG00000278869",10,26,2,2,37,2
"ENSG00000289888",0,0,0,0,0,0
"ENSG00000197182",96,129,96,51,6,48
"ENSG00000224271",18,6,1,0,8,7
"ENSG00000288834",0,0,0,0,0,0
"ENSG00000235159",70,48,10,29,0,25
"ENSG00000233521",1,0,4,0,0,0
"ENSG00000225783",16395,17664,9363,3384,40891,13593
"ENSG00000289873",0,0,2,0,2,3
"ENSG00000289858",745,674,135,104,1070,530
"ENSG00000288778",149,215,79,60,66,61
"ENSG00000289120",6,0,4,1,0,0
"ENSG00000289947",0,0,6,0,0,0
"ENSG00000172250",75,24,178,46,6,10
"ENSG00000234688",16,6,10,4,21,2
"ENSG00000289244",30,20,24,12,41,10
"ENSG00000229891",3963,3511,1633,1342,3404,904
"ENSG00000289963",8,8,148,44,1,0
"ENSG00000218357",0,0,0,0,0,0
"ENSG00000185837",67,103,21,41,57,74
"ENSG00000288871",1,21,16,6,8,37
"ENSG00000284633",2,0,17,2,10,4
"ENSG00000260708",1618,1746,1128,1170,1248,946
"ENSG00000226328",1671,1287,1085,1085,1680,578
"ENSG00000289489",6,0,2,3,4,4
"ENSG00000227838",2,1,6,0,0,0
"ENSG00000231495",0,0,0,0,0,0
"ENSG00000226169",2,0,0,0,0,0
"ENSG00000180957",7955,9100,7124,7068,12411,10455
"ENSG00000235954",2899,2852,1564,1799,4832,4046
"ENSG00000277460",0,0,0,0,0,0
"ENSG00000264073",0,0,0,0,0,0
"ENSG00000283225",0,0,0,0,0,0
"ENSG00000276150",0,0,0,0,0,0
"ENSG00000274342",0,0,0,0,0,0
"ENSG00000276675",0,0,0,0,0,0
"ENSG00000239249",0,0,2,0,0,0
"ENSG00000169184",7527,9519,8080,9008,16655,18683
"ENSG00000205702",321,89,465,93,171,181
"ENSG00000272973",51,51,26,28,64,19
"ENSG00000099984",0,0,0,1,10,3
"ENSG00000100387",11462,10386,2893,5443,12513,9602
"ENSG00000222698",0,0,0,0,0,0
"ENSG00000237214",54,106,40,142,51,68
"ENSG00000199515",0,2,0,0,0,0
"ENSG00000213857",6,4,0,0,14,6
"ENSG00000284015",32,17,37,11,139,143
"ENSG00000100393",20315,15247,23227,12241,32813,37496
"ENSG00000231993",38,38,31,28,80,93
"ENSG00000099956",32987,40072,15292,25321,62246,46346
"ENSG00000218537",26,18,35,12,18,14
"ENSG00000290199",57,64,57,39,19,64
"ENSG00000273032",1542,1694,256,339,3161,1565
"ENSG00000282012",0,0,0,14,0,0
"ENSG00000198062",0,0,0,0,0,0
"ENSG00000236666",12,0,0,0,0,0
"ENSG00000212216",0,0,0,0,0,0
"ENSG00000241838",0,0,0,0,0,0
"ENSG00000225255",0,0,0,0,0,0
"ENSG00000235992",0,0,0,0,0,0
"ENSG00000271127",0,0,0,0,0,0
"ENSG00000274381",0,0,0,0,0,0
"ENSG00000211669",0,0,0,0,0,0
"ENSG00000226477",0,0,0,0,0,0
"ENSG00000211670",0,0,0,0,0,0
"ENSG00000278196",0,0,0,0,0,0
"ENSG00000284049",0,0,0,0,0,0
"ENSG00000237127",0,0,0,0,0,0
"ENSG00000254077",0,0,0,0,0,0
"ENSG00000253448",0,0,0,0,0,0
"ENSG00000253234",0,2,0,0,0,0
"ENSG00000226420",0,0,0,0,0,0
"ENSG00000211672",0,0,0,0,0,0
"ENSG00000253963",0,0,0,0,0,0
"ENSG00000211673",0,0,0,0,0,0
"ENSG00000264824",0,0,0,0,0,0
"ENSG00000254709",0,0,0,0,0,0
"ENSG00000211674",0,0,0,0,0,0
"ENSG00000211675",0,0,0,0,0,0
"ENSG00000211676",0,0,4,0,0,0
"ENSG00000211677",0,0,16,0,0,0
"ENSG00000211678",0,0,0,0,0,0
"ENSG00000211679",0,0,0,0,0,0
"ENSG00000211680",0,0,0,0,0,0
"ENSG00000254029",0,0,0,0,0,0
"ENSG00000211681",0,0,0,0,0,0
"ENSG00000254030",0,0,0,0,0,0
"ENSG00000211682",0,0,0,0,0,0
"ENSG00000222037",0,0,0,0,0,0
"ENSG00000211684",0,0,0,0,0,0
"ENSG00000211685",0,0,0,0,0,0
"ENSG00000099977",44,25,46,10,13,13
"ENSG00000289960",65,11,16,2,21,36
"ENSG00000289946",2,0,0,0,0,0
"ENSG00000099899",5222,4013,2539,3993,6053,3773
"ENSG00000289841",93,105,29,79,219,312
"ENSG00000100401",19893,22377,22210,24871,31661,24491
"ENSG00000286491",26,16,20,34,117,18
"ENSG00000286406",0,0,0,0,0,0
"ENSG00000290397",0,4,0,0,0,0
"ENSG00000229027",0,0,0,0,0,0
"ENSG00000290408",0,0,0,0,0,0
"ENSG00000232775",0,0,0,0,0,0
"ENSG00000290415",0,0,0,0,0,0
"ENSG00000239435",3,0,0,2,2,0
"ENSG00000290416",0,0,0,0,0,0
"ENSG00000100181",0,0,0,0,0,0
"ENSG00000290418",2,0,4,0,0,0
"ENSG00000128262",0,0,0,0,0,0
"ENSG00000290696",24,16,20,14,47,5
"ENSG00000284128",0,0,0,0,1,0
"ENSG00000197421",0,0,0,0,0,0
"ENSG00000285697",0,0,0,0,0,0
"ENSG00000100068",0,0,0,0,0,0
"ENSG00000290796",20,28,74,21,100,29
"ENSG00000206145",0,0,0,0,1,0
"ENSG00000197549",0,0,0,0,0,0
"ENSG00000290847",0,0,0,0,0,0
"ENSG00000225720",0,0,0,0,0,0
"ENSG00000290922",4,4,6,0,0,0
"ENSG00000237438",0,0,0,0,0,0
"ENSG00000290931",2,0,2,0,2,0
"ENSG00000161133",0,0,0,0,0,0
"ENSG00000290950",0,1,0,1,3,0
"ENSG00000234353",0,0,0,0,0,0
"ENSG00000283972",0,0,0,0,0,0
"ENSG00000223553",5,0,0,0,2,0
"ENSG00000290981",0,0,0,0,0,0
"ENSG00000217261",0,0,0,0,1,0
"ENSG00000290982",0,0,0,0,0,0
"ENSG00000133475",0,0,0,0,0,0
"ENSG00000290983",2,0,4,0,0,1
"ENSG00000183169",0,0,2,0,0,0
"ENSG00000290990",0,0,0,0,0,0
"ENSG00000244627",0,1,2,0,0,1
"ENSG00000291015",313,277,195,266,486,515
"ENSG00000182841",0,0,0,0,0,0
"ENSG00000291035",194,127,310,111,330,144
"ENSG00000169668",0,0,0,0,0,0
"ENSG00000184319",0,0,0,0,0,0
"ENSG00000291064",1899,1093,1216,1236,1553,1067
"ENSG00000226287",0,0,0,0,0,0
"ENSG00000291085",10,26,0,40,15,27
"ENSG00000100058",0,0,0,0,0,0
"ENSG00000291087",586,637,226,206,1213,1063
"ENSG00000261188",1296,1689,509,877,2214,1190
"ENSG00000128294",4622,3750,2253,3437,4912,4465
"ENSG00000226912",4,8,0,0,19,3
"ENSG00000278404",0,0,0,0,0,0
"ENSG00000206028",17,14,20,8,40,13
"ENSG00000277941",0,0,0,0,0,0
"ENSG00000275942",0,0,0,0,0,0
"ENSG00000276991",0,0,0,0,0,0
"ENSG00000290475",0,0,0,0,0,0
"ENSG00000237439",0,0,0,0,0,0
"ENSG00000234479",0,0,0,0,0,0
"ENSG00000232707",0,0,0,0,0,0
"ENSG00000239674",0,0,0,0,0,0
"ENSG00000288811",0,2,0,0,0,0
"ENSG00000277870",2,0,0,0,0,0
"ENSG00000277017",0,0,0,0,0,0
"ENSG00000278044",0,0,0,0,0,0
"ENSG00000274252",0,0,0,0,2,0
"ENSG00000275319",0,0,0,0,0,0
"ENSG00000277690",0,0,0,0,0,0
"ENSG00000278558",45,22,79,31,80,41
"ENSG00000290425",195,68,287,50,370,173
"ENSG00000274602",0,0,0,0,0,0
"ENSG00000274625",0,0,0,0,0,0
"ENSG00000222630",0,0,0,0,0,0
"ENSG00000275793",316,146,98,110,410,174
"ENSG00000275362",0,0,0,0,0,0
"ENSG00000278110",0,0,0,0,0,0
"ENSG00000286175",0,0,0,0,1,1
"ENSG00000273907",0,0,0,0,0,0
"ENSG00000273643",0,0,0,0,0,0
"ENSG00000290711",0,0,0,0,0,0
"ENSG00000237476",8,12,21,7,17,21
"ENSG00000272829",413,413,168,273,492,239
"ENSG00000230513",539,872,183,335,1021,451
"ENSG00000284130",279,204,216,101,481,212
"ENSG00000291240",0,0,0,0,0,0
"ENSG00000099960",32,38,0,12,94,4
"ENSG00000290799",8,6,0,2,7,3
"ENSG00000291044",27,31,2,8,136,92
"ENSG00000290961",0,0,0,0,0,0
"ENSG00000215478",39,27,189,31,28,31
"ENSG00000290449",28,51,132,86,53,54
"ENSG00000290920",3377,4391,1533,2383,9676,7550
"ENSG00000248409",127,73,45,12,343,98
"ENSG00000133519",14,12,2,5,98,73
"ENSG00000234928",249,238,82,95,317,163
"ENSG00000227755",210,241,89,80,305,220
"ENSG00000178248",961,1420,423,379,1758,1490
"ENSG00000228315",511,303,459,161,648,310
"ENSG00000290958",19,28,17,3,18,10
"ENSG00000272578",0,1,2,0,0,1
"ENSG00000159496",26,5,154,12,32,15
"ENSG00000187792",2506,3271,2067,2021,4634,3361
"ENSG00000128218",58,66,115,119,45,41
"ENSG00000169314",105,72,41,8,45,32
"ENSG00000182944",35112,42079,11742,18874,66013,45053
"ENSG00000290778",2,8,0,1,5,6
"ENSG00000273353",0,0,8,0,5,0
"ENSG00000100364",10789,10323,7207,13244,27736,18089
"ENSG00000221598",13,2,11,5,2,2
"ENSG00000273287",85,63,15,16,151,24
"ENSG00000213752",0,0,0,0,0,0
"ENSG00000100373",168,206,12,41,28,15
"ENSG00000100376",4101,3636,3451,1722,3260,2477
"ENSG00000077935",48,36,19,10,16,19
"ENSG00000128408",416,464,38,131,418,282
"ENSG00000232363",4,18,4,2,12,19
"ENSG00000077942",21619,37907,16671,39529,49875,73665
"ENSG00000238120",39,51,105,55,29,92
"ENSG00000251985",0,0,0,0,0,0
"ENSG00000280383",14,38,148,53,57,29
"ENSG00000264160",0,0,9,0,0,0
"ENSG00000172346",2928,3295,669,2309,7572,2394
"ENSG00000205856",8,14,0,0,30,0
"ENSG00000241360",1170,764,521,612,1431,1189
"ENSG00000159873",5897,8344,15561,13444,13682,12702
"ENSG00000226471",165,202,379,249,167,184
"ENSG00000100219",14317,22380,17474,18229,14094,17980
"ENSG00000167037",1129,1274,2028,1690,2557,2577
"ENSG00000199783",2,0,0,0,1,0
"ENSG00000290697",24,13,23,11,36,28
"ENSG00000128250",8,3,0,1,2,0
"ENSG00000289481",5,3,0,6,5,5
"ENSG00000260924",178,52,102,55,130,80
"ENSG00000070371",825,843,562,614,2975,2105
"ENSG00000286367",0,4,9,0,7,5
"ENSG00000230194",0,1,4,0,0,0
"ENSG00000251940",0,1,1,0,0,0
"ENSG00000128191",4181,3745,2919,2204,8756,5432
"ENSG00000236499",10,4,80,0,1,0
"ENSG00000273139",135,102,146,54,167,54
"ENSG00000205704",287,264,158,405,1120,362
"ENSG00000278920",6,4,6,2,7,4
"ENSG00000240186",0,0,0,0,0,0
"ENSG00000183963",1543,1702,1399,1385,3427,2720
"ENSG00000273387",38,59,11,40,140,48
"ENSG00000198832",2731,3404,2822,4577,2188,2124
"ENSG00000235573",0,0,1,0,0,0
"ENSG00000185133",1385,1359,1670,2097,3669,1634
"ENSG00000100078",8,12,115,154,113,215
"ENSG00000214125",0,0,0,4,1,1
"ENSG00000264141",0,0,6,0,0,0
"ENSG00000138942",8250,7175,4498,5270,9687,8774
"ENSG00000254835",0,0,0,0,0,0
"ENSG00000182541",12475,11408,6206,9899,17291,10998
"ENSG00000199695",0,0,0,0,0,0
"ENSG00000202019",0,3,2,1,0,0
"ENSG00000100100",2401,2161,2184,1868,2594,1358
"ENSG00000212542",4,1,9,6,5,0
"ENSG00000291299",54,165,121,23,95,73
"ENSG00000290440",0,0,0,0,0,0
"ENSG00000286057",0,0,0,0,0,0
"ENSG00000286146",0,0,0,0,0,0
"ENSG00000278678",0,0,0,0,0,0
"ENSG00000279647",0,0,0,0,0,0
"ENSG00000280372",0,0,4,0,0,0
"ENSG00000179381",0,0,0,0,0,0
"ENSG00000278931",0,0,0,0,0,0
"ENSG00000286148",0,0,0,0,0,0
"ENSG00000280436",0,0,0,0,0,0
"ENSG00000279720",0,0,0,0,0,0
"ENSG00000279477",0,0,0,0,0,0
"ENSG00000279303",0,0,0,0,0,0
"ENSG00000274333",2,0,0,0,6,0
"ENSG00000280614",0,0,0,0,0,0
"ENSG00000280018",3,0,0,0,0,0
"ENSG00000280330",0,0,0,0,0,0
"ENSG00000240770",1,2,0,0,1,2
"ENSG00000234159",0,0,0,0,0,0
"ENSG00000229336",8,0,0,0,0,0
"ENSG00000279062",0,1,1,0,0,0
"ENSG00000224141",0,0,0,0,15,0
"ENSG00000233676",0,0,0,0,0,0
"ENSG00000226580",42,7,0,9,6,15
"ENSG00000235965",0,0,0,0,0,0
"ENSG00000227075",0,0,0,0,0,0
"ENSG00000225735",0,0,0,0,0,0
"ENSG00000232193",1,0,0,0,0,0
"ENSG00000288094",0,0,0,0,0,0
"ENSG00000226771",0,0,0,0,0,0
"ENSG00000198618",3361,2009,2056,1287,2610,1972
"ENSG00000226818",0,0,0,0,0,0
"ENSG00000279177",0,0,0,0,0,0
"ENSG00000286033",0,0,0,0,0,0
"ENSG00000234340",0,0,0,0,0,0
"ENSG00000231755",2,0,0,0,5,0
"ENSG00000228592",0,0,2,0,0,0
"ENSG00000237569",0,0,0,0,0,0
"ENSG00000286155",1,0,0,0,0,0
"ENSG00000279064",1,0,0,0,0,0
"ENSG00000154646",24,26,20,92,194,31
"ENSG00000275592",0,0,0,0,0,0
"ENSG00000219368",0,0,0,0,0,0
"ENSG00000288578",10,0,4,0,0,0
"ENSG00000277991",0,0,0,0,0,0
"ENSG00000225906",8,0,0,0,0,0
"ENSG00000228184",0,0,0,0,0,0
"ENSG00000244278",0,0,0,1,0,0
"ENSG00000287801",0,0,0,0,0,0
"ENSG00000276077",2,0,1,0,0,0
"ENSG00000273872",0,0,2,0,0,0
"ENSG00000279851",0,0,0,0,0,0
"ENSG00000215326",0,2,0,2,4,0
"ENSG00000223870",0,0,0,0,0,0
"ENSG00000279895",0,0,0,0,0,0
"ENSG00000279501",0,0,0,0,0,0
"ENSG00000154639",13245,16043,10511,12412,19612,11589
"ENSG00000277282",0,0,0,0,0,0
"ENSG00000287612",0,0,0,0,0,0
"ENSG00000215005",9,0,0,0,2,2
"ENSG00000226043",0,0,0,0,0,0
"ENSG00000233215",0,5,2,6,2,2
"ENSG00000231058",0,0,0,0,0,0
"ENSG00000279186",0,0,0,0,0,0
"ENSG00000215353",0,0,0,0,0,0
"ENSG00000227716",0,0,2,2,14,5
"ENSG00000237444",0,0,0,0,0,0
"ENSG00000286018",23,13,151,13,40,19
