"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"LCMT1-AS2",30,73,45,88,26,60
"RN7SL557P",0,0,0,0,0,0
"AQP8",2,0,2,8,2,2
"ZKSCAN2",1135,1606,1857,1631,1035,1163
"ENSG00000259955",0,0,0,0,0,0
"ZKSCAN2-DT",119,250,386,185,119,157
"ENSG00000290192",0,0,0,0,0,0
"PKD1L2",4274,124,2631,66,995,78
"SLX1B.1",0,3,1,6,1,7
"ENSG00000275441",5,8,19,8,7,1
"ENSG00000196796",6,2,5,1,3,0
"ENSG00000288983",36,77,115,102,51,60
"LOC730183",40,58,100,86,23,54
"ENSG00000282034",0,0,0,0,0,0
"HNRNPA1L3",363,418,741,392,408,279
"ENSG00000260565",179,439,258,350,129,621
"PKD1",4429,5487,9378,3360,3254,4702
"PKD1-AS1",8,23,9,35,3,19
"ENSG00000261123",6,25,12,21,7,33
"MIR6511B1",0,0,0,0,0,0
"ENSG00000261240",3,1,2,0,0,0
"ENSG00000260447",0,1,4,0,0,1
"ENSG00000200059",1,0,2,0,0,1
"MIR4516",0,0,0,0,0,0
"MIR3180-5",0,0,2,1,1,0
"RAB26",189,150,186,185,141,133
"SNHG19",597,1413,1464,1423,956,911
"SNORD60",0,0,0,0,0,0
"ENSG00000281010",0,0,0,0,0,0
"TRAF7",9323,9720,13114,8964,8718,7885
"CASKIN1",574,300,1194,194,462,301
"MLST8",4019,4442,6538,4979,3646,3689
"BRICD5",77,460,291,207,61,175
"PGP",2751,5213,4136,5152,2703,3539
"ENSG00000261532",0,0,0,0,0,0
"E4F1",2044,4183,3054,4017,1511,3114
"ENSG00000259780",0,0,0,0,0,0
"DNASE1L2",14,78,21,45,25,32
"ECI1",2278,3391,4439,3575,2701,2526
"ECI1-AS1",48,82,95,68,45,83
"RNPS1",17065,18495,24902,17110,16250,13307
"ENSG00000260778",15,47,40,28,8,42
"MIR3677",1,2,2,2,0,4
"MIR940",0,0,0,0,0,0
"MIR4717",0,0,0,0,1,0
"PLLP",666,188,684,167,205,202
"RAB11FIP3",2674,4932,5128,4124,2685,3801
"ENSG00000201034",0,0,2,0,0,0
"ENSG00000230428",2,0,0,0,0,1
"ENSG00000277142",37,92,106,121,52,129
"CAPN15",4687,8995,7430,6860,4678,6481
"MIR5587",8,21,9,7,1,15
"MIR3176",4,33,11,24,8,38
"ENSG00000261691",0,0,0,0,0,0
"PRR35",52,8,12,10,21,5
"ENSG00000289107",0,0,0,0,0,0
"ENSG00000287340",0,0,1,0,0,3
"RBFOX1",57,25,301,232,54,45
"ENSG00000289991",0,0,0,0,0,0
"ENSG00000289618",1,0,0,0,0,0
"SLC12A4",4230,4793,6165,5075,3470,5928
"ENSG00000233614",1,0,0,0,0,0
"DDX11L16.2",0,1,0,0,0,0
"ENSG00000261711",0,0,0,0,0,0
"ENSG00000290413",0,0,0,0,0,0
"ENSG00000261239",0,0,0,0,0,0
"ENSG00000290429",0,2,0,0,0,4
"ENSG00000240338",0,0,0,0,0,0
"LOC100506281",2,4,2,1,1,1
"ENSG00000255986",0,0,0,0,0,0
"MT1JP",0,1,0,3,2,0
"ENSG00000275691",0,0,0,0,1,0
"MT1IP",0,0,0,0,1,1
"SMG1P4",0,2,2,0,0,0
"ENSG00000257408",0,0,0,0,0,0
"ENSG00000260908",0,0,0,0,0,0
"LOC101928215",13,3,14,3,6,2
"ENSG00000258150",0,0,0,0,0,0
"ENSG00000279228",0,0,0,0,0,0
"ENSG00000271699",0,0,0,0,0,0
"ENSG00000258130",0,0,0,0,0,0
"ENSG00000278887",0,0,0,0,0,0
"PDXDC2P",0,0,0,0,0,0
"ENSG00000261741",0,0,0,0,0,0
"FRG2KP",0,0,0,0,0,0
"PDPK2P",0,0,0,0,0,0
"ENSG00000222019",0,0,0,0,0,0
"TUBB8P7",0,0,0,0,0,0
"ENSG00000196364",0,0,0,0,0,0
"PRSS29P",3,0,0,1,1,0
"ENSG00000230267",0,0,0,0,0,0
"ENSG00000257122",0,0,0,0,0,0
"RRN3P3",68,415,105,272,55,295
"ENSG00000257838",0,0,0,0,0,0
"OTOAP1",4,0,2,0,0,2
"ENSG00000214331",3,4,2,3,4,0
"PDPR2P",9,26,10,3,5,7
"ENSG00000131797",11,8,5,5,6,11
"CLUHP3",510,947,841,689,354,768
"ENSG00000255277",1,0,0,0,0,0
"ABCC6P2",0,0,1,1,2,0
"LOC388248",0,1,0,1,0,0
"HERC2P5",0,0,1,1,0,1
"ENSG00000214617",0,0,0,1,0,0
"HERC2P8",0,0,0,0,0,0
"ENSG00000183604",8,16,14,12,16,8
"ENSG00000262583",8,2,13,1,5,3
"ENSG00000291051",45,42,88,25,37,19
"SMG1P1",0,0,0,0,0,0
"ENSG00000291060",0,0,0,2,0,2
"ENSG00000248124",0,0,0,0,0,0
"SMG1P3",0,0,0,0,0,0
"ENSG00000291073",32,88,109,74,48,73
"ENSG00000205361",0,0,0,0,0,0
"ENSG00000291095",3,4,0,1,2,0
"ENSG00000260078",0,0,0,0,0,0
"MPHOSPH10P1",0,1,0,0,0,0
"ENSG00000260549",0,0,0,0,0,0
"ENSG00000291105",5,40,1,38,1,44
"LOC107987423",0,0,0,0,0,0
"CES1P1",0,0,14,0,0,0
"ENSG00000262587",1,0,3,0,1,0
"LCMT1P1",19,16,43,23,34,17
"ENSG00000284649",0,0,0,0,0,0
"ENSG00000291188",2,0,2,2,3,0
"SMG1P7",15,39,78,26,21,27
"ENSG00000215154",0,0,0,0,0,0
"ENSG00000289181",10,28,35,21,16,13
"MAZ",3545,5811,5504,6007,3590,4186
"LINC00921",10,2,8,6,4,0
"ENSG00000290183",0,0,0,0,0,0
"ZNF263",1141,1393,1427,1604,979,1311
"METTL9",7070,6740,11866,6763,7080,5170
"RRN3P1",245,388,451,166,141,183
"ENSG00000290675",0,0,0,0,0,0
"ENSG00000274460",62,83,143,42,28,28
"MOSMO",766,550,1327,526,629,490
"LOC105371129",2,2,4,1,4,11
"VWA3A",2,4,20,0,6,0
"SDR42E2",27,3,38,4,22,3
"ENSG00000287739",2,2,6,0,0,0
"ENSG00000291262",0,0,0,0,0,0
"ENSG00000290674",0,0,0,0,0,0
"MIR140",0,0,0,0,0,0
"CLEC18A",4,2,47,5,0,3
"ENSG00000277003",0,0,0,0,0,0
"NPIPB14P",1,0,0,2,0,1
"ENSG00000290459",1,0,3,1,1,1
"SMG1P7.1",104,152,405,119,107,104
"ENSG00000291219",0,0,0,0,0,0
"TP53TG3F",0,0,0,0,0,0
"ENSG00000282927",0,0,0,0,0,0
"LOC647208",0,0,0,0,0,0
"ENSG00000260626",0,0,0,0,0,0
"ENSG00000261200",0,0,0,0,0,0
"ENSG00000261466",0,0,0,0,0,0
"LOC101929031",0,0,0,0,0,0
"ENSG00000261405",0,0,0,0,0,0
"ENSG00000259882",0,0,0,0,0,0
"ENSG00000290414",0,0,0,0,0,0
"ENSG00000291264",2,3,5,1,0,0
"ENSG00000260518",0,0,0,0,0,0
"ENSG00000282924",0,0,0,0,0,0
"ENSG00000261580",0,0,0,0,0,0
"ENSG00000260308",0,0,0,0,0,0
"ENSG00000270467",0,0,0,0,0,0
"LOC342443",0,0,0,0,0,0
"ENSG00000271178",0,0,0,0,0,0
"IGHV3OR16-17",0,0,0,0,0,0
"ENSG00000270924",0,0,0,0,0,0
"ENSG00000271691",0,0,0,0,0,0
"ENSG00000260312",0,0,0,0,0,0
"ENSG00000270318",0,0,0,0,0,0
"ENSG00000260525",0,0,0,0,0,0
"ARHGAP23P1",0,0,2,8,0,4
"ENSG00000290419",0,0,0,0,0,0
"ENSG00000271620",0,0,0,0,0,0
"ENSG00000261607",0,0,0,0,0,0
"ENSG00000259842",0,0,0,0,0,0
"ENSG00000270401",0,0,0,0,0,0
"WWP2",2933,3499,5496,3320,2802,2846
"PDXDC2P-NPIPB14P",150,143,362,224,84,179
"ENSG00000291265",11,2,7,2,8,3
"ENSG00000290709",1,3,1,2,2,0
"YPEL3-DT",52,300,101,93,38,76
"LOC613038",1,0,4,0,0,1
"ENSG00000290693",0,0,0,0,0,0
"ENSG00000291047",0,0,0,0,0,0
"SMG1P5",12,35,36,31,7,20
"ENSG00000260219",104,192,171,164,147,147
"SLC6A10P",0,0,0,0,0,0
"ENSG00000291267",0,0,0,0,0,0
"ENSG00000260141",0,0,0,0,0,0
"ENSG00000291268",0,1,0,0,0,0
"ENSG00000290986",0,0,0,0,0,0
"ENSG00000291269",0,0,0,0,0,0
"ENSG00000261536",0,0,0,0,0,0
"ENSG00000260414",0,0,0,0,0,0
"ENSG00000260419",0,0,0,0,0,0
"TP53TG3.3",0,0,0,0,0,0
"ENSG00000260827",0,0,0,0,0,0
"LOC100133137",0,0,0,0,0,0
"ENSG00000278994",0,0,0,0,0,0
"PLA2G10IP",0,0,0,0,0,0
"NPIPA8",0,0,0,0,0,0
"ENSG00000285628",0,0,0,0,0,0
"PKD1P4",171,239,266,83,111,115
"ENSG00000290386",0,0,0,0,0,0
"MIR6511A4",0,0,0,0,0,0
"ENSG00000277647",0,0,1,0,0,0
"NPIPA9",3,4,7,2,0,3
"PKD1P5",249,398,567,255,42,62
"MIR6770-3",0,0,0,0,0,0
"ENSG00000291270",0,0,0,0,0,0
"ENSG00000206927",0,0,0,0,0,0
"ENSG00000257563",0,0,0,0,0,0
"MIR3180-3",0,0,0,0,0,0
"MIR3670-3",0,0,0,0,0,0
"ENSG00000257527",0,0,0,0,0,0
"MIR3179-3",0,0,0,0,0,0
"NOMO2",921,1112,1135,1121,702,1297
"MIR3670-4",0,0,0,0,0,0
"MIR3179-4",0,0,0,0,0,0
"ENSG00000262974",0,0,0,0,0,0
"ENSG00000260550",0,0,1,0,0,0
"ABCC6P1",5,0,9,17,13,9
"ENSG00000256340",0,0,0,0,0,0
"ENSG00000290383",0,0,0,0,0,0
"ENSG00000291271",0,0,0,0,0,0
"ENSG00000290953",0,0,0,0,0,0
"MIR3670-1",0,0,0,0,0,0
"ENSG00000258354",0,0,0,0,3,0
"MIR3180-1",0,0,0,0,0,0
"PKD1P3",268,445,797,233,141,228
"ENSG00000207425",9,10,31,18,19,43
"ENSG00000290391",0,0,0,0,0,0
"NPIPA1",341,197,771,121,157,155
"MIR6511A1",0,0,0,0,0,0
"MIR6770-1",0,0,0,0,0,0
"ENSG00000273804",3,0,1,2,0,0
"PDXDC1",8903,7054,11279,7906,8355,8202
"LOC728138",16,41,40,38,36,42
"MIR1972-1",1,0,0,0,0,2
"ENSG00000275910",19,9,9,8,4,4
"NTAN1",1052,1192,1618,1489,972,1147
"RRN3",3263,3353,3706,3350,2502,2805
"LOC100505915",9,13,8,10,3,16
"ENSG00000290396",0,0,0,0,0,0
"NPIPP1",3,2,4,2,0,0
"ENSG00000270580",80,51,171,44,81,63
"PKD1P6",241,230,617,160,247,172
"ENSG00000291272",321,127,600,155,370,265
"PKD1P6-NPIPP1",179,154,387,111,157,128
"MIR6511B2",0,1,1,0,0,0
"ENSG00000291273",60,48,151,28,56,51
"ENSG00000207294",0,0,0,0,0,0
"MIR3180-4",2,0,1,1,0,0
"ENSG00000257391",2,4,4,0,4,2
"ENSG00000291274",0,0,0,0,0,0
"ENSG00000291275",0,0,0,0,0,0
"ENSG00000290984",0,0,0,0,0,0
"ENSG00000291276",0,0,0,0,0,0
"ENSG00000290845",0,0,0,0,0,0
"ENSG00000259822",0,0,0,0,0,0
"ENSG00000261127",0,0,0,0,0,0
"CHEK2P7",0,0,0,0,0,0
"SRCAP",284,630,546,619,226,554
"PRSS30P",17,0,39,9,14,7
"ENSG00000172460",0,0,0,0,0,0
"LOC101929566",16,12,18,2,13,0
"FLYWCH2",446,670,1080,803,571,685
"ENSG00000289222",28,19,77,34,88,46
"GNAO1",1931,541,3974,409,2146,445
"NPW",401,85,196,79,277,53
"ATP2A1-AS1",180,137,382,143,204,101
"NPIPB9",2,0,0,0,1,0
"ENSG00000289415",3,2,7,0,2,0
"ENSG00000125122",62,32,75,38,38,32
"ENSG00000290680",0,0,0,0,0,0
"LOC388242",0,0,0,0,0,0
"ENSG00000290679",0,0,0,0,0,0
"NPIPB12",6,12,15,10,10,10
"NOL3",192,307,527,238,109,270
"VPS35L",4450,3237,7192,3151,3946,2879
"IQCK-AS1",2,1,0,1,0,2
"SPSB3",53,64,66,74,47,86
"ENSG00000288753",3,7,13,10,11,7
"KIFC3",1154,1670,1054,2360,669,1989
"OR1F1",22,11,26,8,15,4
"SH2B1",3146,5321,6369,4710,3079,4817
"ENSG00000223959",771,1911,1598,1274,585,1395
"URAHP",34,16,64,21,35,23
"ENSG00000290739",15,4,22,7,8,4
"LINC02193",48,67,43,40,39,45
"RNU6-355P",0,0,0,0,0,0
"LOC652276",127,187,144,144,93,182
"ENSG00000290728",34,67,41,58,50,73
"SRRM2",62535,100815,118202,60683,43979,70363
"SGSM2",3377,4228,5282,2998,2120,4139
"ANKFY1",3140,5593,7045,4795,3076,4736
"LOC122526780",197,484,357,360,236,483
"ZZEF1",2443,4286,3409,4307,1867,3701
"CRK",4278,7160,6053,9020,3916,6566
"ENSG00000274363",0,6,23,6,8,3
"LOC105371430",0,0,0,0,3,0
"TEKT1",0,0,1,0,0,0
"ENSG00000262818",0,0,0,0,0,0
"PIMREG",5217,4370,8602,2410,4630,2802
"ENSG00000262990",0,0,0,0,0,0
"CAMKK1",878,221,1305,209,892,277
"ENSG00000262961",0,0,0,0,0,0
"LOC105371509",0,0,2,0,0,0
"SPICP3",16,5,17,4,4,5
"ENSG00000261996",20,35,32,10,21,31
"P2RX1",10,0,2,2,42,49
"LIAT1",151,218,59,50,75,84
"PITPNM3",1339,87,2133,120,563,69
"C17orf100",88,109,311,122,93,123
"ENSG00000263316",14,0,30,0,6,0
"ENSG00000263165",0,0,0,0,0,0
"ENSG00000276855",101,83,231,169,109,143
"ENSG00000244283",0,0,0,0,0,0
"ZNF287",195,278,540,258,274,298
"LOC339166",19,8,19,18,9,11
"ENSG00000286430",34,30,19,18,8,9
"ENSG00000263219",2,11,8,30,7,5
"ATP2A3",1343,634,3329,534,1566,1316
"ENSG00000266311",0,0,0,0,0,0
"ENSG00000265511",127,168,143,79,103,85
"ENSG00000233090",1,0,0,1,0,1
"LOC124903903",6,0,5,0,8,0
"SLC13A5",54,20,102,21,45,21
"ATPAF2",321,659,986,722,457,619
"ENSG00000196893",0,0,0,0,0,0
"LOC124903940",2,2,9,0,1,0
"ENSG00000179277",192,162,416,295,199,258
"ENSG00000285471",0,0,0,1,0,0
"TXNDC17",2099,3221,3643,3137,2314,2221
"KIAA0753",1457,1817,2245,1541,1031,1623
"ENSG00000251537",0,0,0,2,0,0
"ENSG00000197665",0,0,0,0,0,0
"LRRC75A",1023,147,1833,79,760,114
"NCBP3",5470,6376,9158,5312,3552,5454
"ENSG00000271900",0,0,0,0,0,0
"LOC100419436",3,6,5,15,6,1
"GRAPL",0,0,1,0,0,0
"ENSG00000263107",0,0,0,1,0,3
"ENSG00000279296",0,0,0,0,0,0
"RPL34P31",0,4,6,4,2,0
"SLC47A1",130,1560,172,1285,61,876
"WSB1",10041,11630,22032,11049,6148,11642
"ENSG00000230273",0,1,0,0,0,0
"ENSG00000263986",0,0,0,0,0,0
"PEMT",1056,1108,1737,1203,925,824
"MEIS3P2",98,88,248,205,108,151
"ENSG00000263312",0,0,0,2,0,0
"NMTRQ-TTG12-1",0,0,0,0,0,1
"MED31",84,209,178,160,93,187
"ENSG00000279825",0,2,0,2,0,2
"ENSG00000261868",3,16,6,10,3,6
"ENSG00000266079",1,4,0,5,0,4
"USP22",19129,33352,31120,30276,17884,25881
"ENSG00000265519",113,100,215,173,129,134
"ENSG00000266664",0,0,0,0,0,0
"MTND1P14",0,2,0,0,0,1
"DRC3",50,124,74,87,26,102
"SMCR5",0,0,8,5,0,4
"ENSG00000261987",0,1,0,0,0,0
"ENSG00000279200",0,2,4,0,0,0
"ALKBH5",5156,5723,7248,5484,4259,4912
"ZSWIM5P1",0,0,0,0,0,0
"FLJ36000",0,0,0,0,0,0
"ENSG00000236504",0,0,0,0,0,0
"LINC01992",2,0,0,0,0,0
"DRG2",1746,2872,2547,2364,1582,2295
"ENSG00000280198",9,11,21,13,5,14
"ENSG00000235672",2,6,5,9,2,4
"AIPL1",12,4,71,28,16,8
"ENSG00000264262",0,0,0,0,0,0
"EIF1P5",2,0,0,0,0,0
"FBXO39",0,0,8,0,0,0
"ENSG00000266179",1,2,2,2,0,2
"NATD1",1399,7089,1849,6188,1403,4650
"MTND2P12",0,2,0,0,0,2
"ENSG00000227685",0,0,0,0,0,0
"ENSG00000279431",0,4,2,0,0,0
"RPS16P8",1,0,1,0,0,0
"ENSG00000237057",0,0,0,0,0,0
"ENSG00000283417",0,1,0,0,0,0
"ENSG00000279428",0,14,8,4,0,6
"SYPL1P2",1,19,11,10,6,23
"ENSG00000266803",2,2,2,0,1,2
"ENSG00000279674",0,14,6,2,4,18
"CPD",6530,6985,9669,8381,5608,11131
"ENSG00000262769",0,13,4,14,1,7
"ENSG00000264167",0,0,0,0,0,0
"ENSG00000197815",3,6,6,9,6,7
"ENSG00000287506",2,3,21,2,4,3
"ENSG00000232889",0,0,0,4,1,0
"BLMH",4747,8102,7708,7288,5370,6106
"ENSG00000262292",0,2,0,0,0,0
"ENSG00000261020",0,0,0,0,0,0
"ENSG00000265394",1,8,1,6,2,1
"ENSG00000265356",0,0,0,0,0,0
"ENSG00000262319",0,0,2,0,4,0
"ZNF830",1146,1288,1937,1211,834,1031
"NSRP1",2790,3735,3896,3689,1776,2738
"ENSG00000227018",2,4,2,12,0,2
"ENSG00000263674",0,6,4,2,1,0
"ENSG00000266009",0,0,0,0,0,0
"NXN",6815,12571,8251,15345,6731,11191
"ENSG00000265185",11,74,2,4,2,0
"ENSG00000266987",2,0,0,0,4,0
"TMEM132E-DT",0,4,18,3,0,0
"AA06",0,0,0,0,0,0
"GID4",2232,1160,2448,1250,1565,1239
"ENSG00000278860",0,0,0,0,0,0
"ENSG00000265697",0,0,0,0,0,0
"ENSG00000266356",0,0,0,0,0,2
"ENSG00000265453",0,0,0,0,0,0
"ENSG00000265125",0,0,0,0,0,0
"ENSG00000266919",0,0,0,0,0,0
"AP2B1",19922,30773,31410,30386,17423,23847
"CCT6B",77,55,109,79,44,47
"ENSG00000264431",0,0,0,0,0,0
"ENSG00000263435",0,1,0,0,0,0
"TLK2P1",59,106,87,88,75,110
"ENSG00000266364",0,0,0,0,0,0
"RHBDL3",470,971,1717,768,664,470
"ENSG00000264643",0,4,0,3,1,1
"PRPSAP2",2149,3203,3888,3110,2565,2640
"ENSG00000265801",0,2,2,3,0,0
"ENSG00000261499",0,2,11,0,7,13
"DUSP14",1111,1488,1445,1297,1053,1195
"LIG3",9332,8022,11491,5625,6769,5593
"ENSG00000266282",0,1,4,1,4,0
"ENSG00000263729",1,2,2,0,1,2
"ENSG00000264970",0,0,0,0,0,0
"ENSG00000226117",0,0,0,0,0,0
"ENSG00000244086",45,54,17,13,10,13
"ENSG00000283381",0,1,0,0,0,0
"GRB7",8696,1694,4599,1338,3584,2016
"ENSG00000264174",0,0,0,0,0,0
"ENSG00000265428",0,0,0,0,0,0
"ACACA",13062,12774,21474,8805,14547,9587
"NEUROD2",0,0,2,2,2,0
"ENSG00000273609",0,0,0,0,0,0
"ENSG00000265115",17,1,1,0,8,1
"ENSG00000273576",85,82,154,31,57,44
"CDC6",3177,8993,6265,7020,4736,6100
"ENSG00000214719",98,132,249,153,94,97
"ENSG00000287644",1,0,2,0,1,0
"ENSG00000265689",4,3,2,2,1,0
"PSMD3",14048,21686,19932,18457,12370,14452
"ENSG00000264968",10,3,11,1,3,3
"IKZF3",60,16,17,2,26,12
"PGAP3",972,1325,2238,1598,922,1227
"ENSG00000276054",1,4,7,4,0,2
"ENSG00000273965",1,0,0,1,1,1
"WIPF2",2818,4276,4307,3691,2239,3341
"ENSG00000266469",2,0,8,0,2,0
"ENSG00000266208",0,0,0,0,0,0
"ENSG00000264622",0,0,0,0,0,0
"AKAP10",1922,1744,2728,1529,1502,1499
"ENSG00000263394",0,0,0,0,0,0
"TADA2A",628,1583,1328,1139,556,1032
"RPL23",48207,47997,65056,40071,41316,31195
"LINC03146",5,17,10,20,11,16
"ENSG00000275839",0,5,8,1,1,0
"ENSG00000266588",0,0,0,8,0,2
"PPP1R1B",864,130,1499,96,356,164
"RPL23AP75",4,2,0,12,0,0
"NPEPPSP1",0,3,0,0,0,0
"CDRT15L2",0,0,0,0,0,0
"C17orf78",3,2,2,0,4,2
"GJD3",61,7,169,15,115,18
"FBXL20",1298,815,2347,811,1343,744
"MIEN1",1492,1153,1635,1368,1128,949
"FBXO47",0,0,0,0,2,0
"SLC6A4",6,2,9,16,4,9
"MSL1",6645,8917,12365,8300,4997,7592
"ENSG00000285559",0,0,0,0,0,0
"ENSG00000227255",0,0,0,0,0,0
"RARA-AS1",11,23,28,29,26,14
"ENSG00000264874",0,0,0,0,0,0
"RARA",682,958,1284,997,726,712
"ENSG00000262074",18,60,14,42,8,23
"CCR7",95,148,2,95,5,66
"ENSG00000275480",0,0,0,0,0,0
"ENSG00000277426",0,0,0,0,0,0
"ENSG00000265799",0,4,5,0,0,0
"ENSG00000264663",0,0,0,0,0,0
"PNMT",81,69,159,25,81,42
"LASP1",15310,23739,19881,24206,15081,21689
"LOC100421100",4,6,2,0,2,2
"ENSG00000263368",0,1,0,0,0,0
"ENSG00000231258",0,1,3,3,1,5
"ENSG00000264125",0,0,0,0,0,2
"LOC102724624",7,10,9,2,0,2
"ENSG00000263466",1,6,6,2,0,4
"GSDMA",14,0,0,0,0,6
"TUFMP1",0,4,0,4,0,2
"LASP1NB",42,32,432,29,68,17
"ENSG00000279806",8,4,6,2,2,5
"ENSG00000278918",11,12,19,26,7,31
"ENSG00000265739",0,3,1,1,1,2
"ORMDL3",2223,2969,4314,3383,2392,2809
"ENSG00000266736",0,0,0,0,0,0
"ENSG00000264930",0,0,0,0,0,0
"TNS4",242,88,75,143,46,182
"ENSG00000230197",0,0,0,0,0,0
"COPRS",2331,1955,3047,2084,1749,1438
"GPATCH8",4866,6759,9079,6258,5882,5468
"ENSG00000235554",7,16,11,20,2,9
"LOC105371773",8,0,1,0,0,1
"AOC3",251,220,606,135,231,85
"ENSG00000263433",0,0,0,0,0,0
"FAM83G",5125,4164,4341,3562,3081,3297
"G6PC1",0,0,0,0,0,0
"ENSG00000214546",4,0,7,0,6,0
"STARD3",3062,3833,5873,3403,2479,2748
"ENSG00000266120",0,0,3,1,0,1
"MED1",4543,7974,7113,6906,4467,6193
"ENSG00000279775",0,0,0,0,0,0
"IGFBP4",8663,2686,17291,5489,4812,3304
"ENSG00000251550",5,47,35,44,15,19
"RPL9P30",0,0,0,0,0,0
"ENSG00000264435",0,0,0,0,0,0
"ENSG00000266677",7,3,17,0,5,0
"TMIGD1",0,0,0,0,0,0
"BECN1",1882,2510,2529,2800,1648,2477
"ENSG00000259928",0,8,2,6,0,2
"CNTD1",42,96,47,44,16,57
"ENSG00000264655",2,0,2,12,0,1
"ZNF624",189,279,385,371,136,266
"TMEM11-DT",3,60,3,42,5,53
"LOC101927093",4,2,2,0,0,0
"SPNS3",0,2,2,0,0,0
"SKAP1-AS2",0,0,0,0,0,0
"RFLNB",2461,1388,3097,814,2809,1295
"ENSG00000266341",0,0,0,0,0,0
"ENSG00000262202",5,13,2,6,10,4
"ENSG00000267261",0,0,0,0,0,0
"ENSG00000264019",0,0,0,0,0,0
"ENSG00000265046",0,0,0,0,0,0
"ENSG00000263477",0,0,0,0,0,0
"VN1R71P",0,0,0,0,0,0
"ENSG00000264058",0,0,0,0,0,0
"ENSG00000266775",0,0,0,0,0,0
"ENSG00000263045",0,1,0,2,2,2
"WNK4",353,55,126,37,100,41
"PRAC2",0,101,0,34,0,33
"KRT17P3",0,0,0,1,0,0
"ENSG00000265746",0,0,0,0,0,0
"LOC101927253",0,0,0,0,0,0
"RAI1-AS1",0,0,2,0,0,0
"ENSG00000264943",12,33,19,13,2,13
"NGFR-AS1",10,3,5,3,1,2
"ENSG00000279036",6,3,8,5,2,4
"SMCR2",0,0,3,0,0,0
"LUC7L3",11684,15666,30007,14015,10189,12450
"XAF1",0,0,1,2,2,0
"PRAC1",0,96,0,52,0,57
"ENSG00000262823",0,0,0,0,0,0
"RNY4P13",0,0,0,0,0,0
"CASC3",12873,11307,19880,8624,10379,9089
"PRR15L",22,2,40,6,20,4
"ENSG00000251665",0,0,0,0,0,0
"ENSG00000278765",23,32,38,17,25,10
"LOC100421674",0,0,0,0,0,0
"ENSG00000244559",0,0,0,0,0,0
"ENSG00000263657",2,3,4,1,0,1
"NR1D1",1739,251,1187,322,677,221
"ENSG00000266222",0,0,0,0,0,0
"UTP6",4361,6431,5657,5806,3899,5325
"ENSG00000249870",0,0,1,0,0,0
"B4GALNT2P1",0,0,0,0,0,0
"ENSG00000263787",0,0,0,0,0,0
"AOC2",295,379,683,274,324,209
"CRHR1",0,0,1,0,1,0
"TCAP",38,35,137,23,23,15
"ENSG00000227011",0,0,0,0,0,0
"ANKRD40",3870,4575,5710,5497,3916,4184
"CDK5RAP3",1169,1472,2879,1011,853,1333
"ENSG00000278963",19,6,23,2,4,1
"ABI3",94,58,90,108,92,66
"ENSG00000248895",0,0,0,0,0,0
"RPS2P48",12,23,12,12,8,8
"ENSG00000266601",10,21,14,20,14,8
"WFIKKN2",7,13,45,6,4,35
"UBE2Z",6811,8038,8557,8267,4672,7155
"RPL5P33",0,0,0,0,0,0
"SP6",268,128,390,189,148,201
"RPL32P32",96,21,8,43,13,19
"ENSG00000267131",3,0,1,0,0,0
"COA3",1469,2465,2377,2340,1596,1845
"ENSG00000251461",4,10,6,6,2,2
"NDUFB8P2",0,9,6,6,2,8
"GNGT2",19,7,25,2,12,5
"COPZ2",8,28,8,234,4,126
"ENSG00000262039",0,1,1,3,3,2
"ENSG00000249658",0,0,0,0,0,0
"H3P42",2,0,0,0,0,2
"ABCC3",136,4,80,20,30,15
"ITGA3",5997,782,3194,3297,2386,4955
"SMARCE1",569,812,1015,779,515,718
"LINC00671",0,0,4,3,0,0
"ENSG00000279199",15,49,16,18,10,21
"ENSG00000241788",0,0,0,0,0,0
"ENSG00000277532",0,0,0,0,0,0
"ENSG00000263990",12,25,40,18,9,35
"ENSG00000262006",0,0,0,0,0,0
"UTP18",5243,5476,7815,5281,4584,4156
"ENSG00000248278",11,24,32,18,2,12
"TBC1D3P1-DHX40P1",0,0,0,0,0,0
"ENSG00000261976",0,0,0,0,0,0
"MARCHF10-DT",0,0,2,0,2,0
"ENSG00000262967",0,0,0,0,0,0
"LINC01482",10,70,4,88,4,25
"ENSG00000248702",0,0,0,0,0,0
"RPL23AP74",0,1,0,2,0,1
"ENSG00000264451",2,0,1,0,0,0
"BCAS3-AS1",0,0,0,0,0,0
"TUBD1",901,1079,1193,1045,723,869
"KIF2B",0,0,2,0,0,0
"RPS6KB1",1750,2173,2588,2666,1526,2113
"ENSG00000262518",0,0,0,0,0,0
"CA10",14,0,14,12,32,2
"CACNG5",190,120,438,207,287,98
"NME1-NME2",0,0,0,0,0,0
"RNFT1",144,274,211,383,102,256
"ENSG00000267184",0,0,0,0,0,0
"LOC105371848",0,0,0,0,1,0
"ENSG00000265664",0,0,0,0,0,0
"TBX2",0,2,40,28,0,8
"ENSG00000285879",8,4,11,2,7,0
"ENSG00000271239",0,0,5,0,0,0
"MAP2K6",2023,2540,7018,2166,2761,1951
"PRKCA",1181,1525,3362,964,807,642
"ENSG00000267526",0,4,4,2,0,2
"SEPTIN7P12",4,0,0,1,0,0
"ENSG00000266934",0,18,2,2,4,10
"ENSG00000263680",0,0,0,0,0,0
"ENSG00000266501",0,4,3,6,0,0
