"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"ENSG00000291130",357,377,754,713,1115,1410
"ENSG00000269001",31,55,49,51,19,42
"ENSG00000291131",27,28,32,38,29,29
"ENSG00000167798",0,0,0,0,0,0
"ENSG00000291164",4,0,3,0,2,0
"ENSG00000267419",0,0,0,0,0,0
"ENSG00000291177",17,38,34,31,17,28
"ENSG00000131401",0,0,0,0,0,0
"ENSG00000224689",0,0,0,0,0,0
"ENSG00000291231",4,0,5,0,0,0
"ENSG00000248257",0,0,0,0,0,0
"ENSG00000291235",0,0,0,0,0,0
"ENSG00000289967",0,0,0,0,0,0
"ENSG00000289037",27,10,45,19,19,11
"ENSG00000105501",0,0,0,0,0,0
"ENSG00000240320",0,0,0,0,0,0
"ENSG00000006659",0,0,39,0,0,0
"ENSG00000278813",0,0,1,0,0,0
"ENSG00000105205",0,0,52,0,0,0
"ENSG00000125740",121,26,87,55,81,45
"ENSG00000125753",10743,14509,13276,12469,8772,11596
"ENSG00000261526",44,89,143,91,61,75
"ENSG00000227500",2597,4276,5158,4497,2268,4174
"ENSG00000267611",0,1,1,1,0,0
"ENSG00000267725",0,0,0,0,0,0
"ENSG00000076650",699,1291,1172,1084,619,874
"ENSG00000245848",84,96,111,163,69,135
"ENSG00000267223",0,0,0,0,0,0
"ENSG00000198597",12,4,78,16,14,2
"ENSG00000289187",0,0,0,0,0,0
"ENSG00000280061",8,0,18,0,3,0
"ENSG00000267760",0,0,0,2,0,0
"ENSG00000197619",1206,623,927,641,733,767
"ENSG00000267260",36,32,83,84,351,133
"ENSG00000267353",0,7,21,15,50,26
"ENSG00000267254",22,27,86,98,135,140
"ENSG00000197863",155,300,335,258,143,272
"ENSG00000206669",0,0,1,2,0,0
"ENSG00000185869",122,150,138,347,523,601
"ENSG00000243297",0,5,7,0,1,0
"ENSG00000267345",0,7,5,1,0,3
"ENSG00000251247",222,277,411,281,298,287
"ENSG00000291239",0,0,0,0,0,0
"ENSG00000198453",117,89,133,155,507,433
"ENSG00000290721",6,13,6,12,3,13
"ENSG00000167766",1052,1350,2292,1488,1156,1734
"ENSG00000290073",25,23,28,25,26,27
"ENSG00000270011",6,5,21,5,9,3
"ENSG00000104812",3148,5282,6056,5646,3928,4851
"ENSG00000268655",6,13,29,6,13,7
"ENSG00000196337",36,6,85,12,18,51
"ENSG00000177380",2307,301,3724,311,1587,178
"ENSG00000130528",453,2,1402,4,446,2
"ENSG00000130529",799,194,1824,311,907,322
"ENSG00000269009",1,0,0,0,0,1
"ENSG00000189001",6,8,18,13,7,2
"ENSG00000105679",2,0,6,9,0,1
"ENSG00000236144",1346,2148,3099,1581,1330,1435
"ENSG00000105677",4893,4774,5645,4647,3585,3349
"ENSG00000105675",61,14,55,25,47,17
"ENSG00000283907",2,7,22,4,33,2
"ENSG00000291292",0,0,1,0,0,0
"ENSG00000269151",22,5,18,2,12,11
"ENSG00000291298",0,0,0,0,0,0
"ENSG00000290719",0,0,0,0,0,0
"ENSG00000283108",5,4,17,5,21,2
"ENSG00000287275",6,10,47,16,2,0
"ENSG00000278611",126,40,126,51,90,39
"ENSG00000188629",2,1,0,1,0,1
"ENSG00000270679",0,9,1,1,0,8
"ENSG00000267590",6,1,3,3,0,0
"ENSG00000062370",120,326,275,350,160,313
"ENSG00000267173",0,0,0,0,0,0
"ENSG00000267508",173,269,461,377,199,213
"ENSG00000267188",0,0,0,0,0,0
"ENSG00000278318",32,33,130,565,414,880
"ENSG00000176761",11,7,17,7,21,21
"ENSG00000167384",498,988,773,1008,567,807
"ENSG00000273777",0,0,1,0,0,0
"ENSG00000267614",1,0,0,1,0,0
"ENSG00000290603",5,4,5,9,0,7
"ENSG00000230666",0,0,0,0,0,0
"ENSG00000224366",0,0,0,0,0,0
"ENSG00000216588",4,8,2,12,4,7
"ENSG00000266903",17,47,23,58,92,80
"ENSG00000073008",1361,4674,1526,10498,1254,6559
"ENSG00000283673",0,0,0,0,0,1
"ENSG00000186567",111,490,226,244,133,361
"ENSG00000279095",0,0,0,0,0,0
"ENSG00000213892",0,0,0,0,0,0
"ENSG00000252200",0,0,0,0,0,0
"ENSG00000288773",0,0,4,0,0,0
"ENSG00000069399",256,627,179,660,255,641
"ENSG00000284258",0,0,0,0,0,0
"ENSG00000253027",0,0,0,0,0,0
"ENSG00000236807",0,0,0,0,0,0
"ENSG00000142273",1172,261,1416,179,1119,225
"ENSG00000285128",57,13,95,8,38,17
"ENSG00000187244",8698,1650,10325,1965,7848,2396
"ENSG00000105223",16041,17079,18416,14256,11530,22306
"ENSG00000267673",10,19,17,24,2,9
"ENSG00000105376",444,21,644,10,318,39
"ENSG00000161847",2558,5139,5375,4463,3193,3701
"ENSG00000076662",76,153,142,97,92,215
"ENSG00000099817",10453,13305,15333,14699,10015,9999
"ENSG00000167468",15978,10253,16709,11591,10984,8487
"ENSG00000105559",1800,201,3953,289,1842,244
"ENSG00000104804",43,16,151,62,116,33
"ENSG00000105426",14269,10653,36670,6902,13032,6538
"ENSG00000104960",5531,7936,9301,6728,5118,6602
"ENSG00000291230",5,1,35,4,9,7
"ENSG00000131400",54,17,136,17,15,10
"ENSG00000167634",68,1430,32,4960,221,1978
"ENSG00000131037",907,466,1580,576,992,367
"ENSG00000235974",4,7,3,2,13,0
"ENSG00000104823",3084,3342,4679,3262,2921,2427
"ENSG00000268083",0,0,0,0,0,0
"ENSG00000269688",22,141,68,63,26,84
"ENSG00000187994",494,639,723,545,515,293
"ENSG00000269050",1,0,1,0,0,0
"ENSG00000068903",1170,950,1379,1582,666,1155
"ENSG00000104825",1783,3216,1975,2783,1112,2067
"ENSG00000262484",13,52,99,10,33,12
"ENSG00000104835",437,848,830,666,525,553
"ENSG00000269547",0,0,0,0,0,1
"ENSG00000128626",1385,4093,2105,3740,1750,2844
"ENSG00000269486",13,36,33,27,24,14
"ENSG00000269190",1062,718,1840,946,1151,651
"ENSG00000104824",24343,28762,42001,25413,24808,21238
"ENSG00000267100",1513,1167,2226,1003,1409,759
"ENSG00000129351",50271,82145,90469,64541,48501,56448
"ENSG00000141858",3930,6576,6852,5117,4142,5068
"ENSG00000267783",0,6,3,4,0,1
"ENSG00000267169",191,544,370,229,152,360
"ENSG00000167604",422,362,469,372,349,473
"ENSG00000289298",0,0,0,0,0,0
"ENSG00000270164",51,4,8,2,7,4
"ENSG00000291001",0,0,0,0,0,0
"ENSG00000076928",3882,3034,6861,3851,3984,3020
"ENSG00000105204",466,838,1192,914,500,996
"ENSG00000291312",0,0,0,0,0,0
"ENSG00000220201",38,185,79,99,24,161
"ENSG00000291145",24,13,33,12,29,32
"ENSG00000230510",0,0,0,0,0,0
"ENSG00000245598",18,45,26,33,9,55
"ENSG00000090372",9410,11783,15297,11655,9596,9565
"ENSG00000181027",997,3365,2173,3179,1005,2790
"ENSG00000105281",12029,12193,21919,15244,15736,10326
"ENSG00000275719",4,30,18,22,16,22
"ENSG00000275862",0,0,0,0,0,0
"ENSG00000269576",0,0,0,0,0,0
"ENSG00000269014",0,0,0,0,0,0
"ENSG00000042753",5112,6267,8649,7557,4571,5534
"ENSG00000104805",9053,7624,13616,12675,7654,11468
"ENSG00000233270",10,22,49,39,11,19
"ENSG00000130254",3812,9405,6385,8148,2636,6840
"ENSG00000223573",166,67,296,74,63,27
"ENSG00000215601",0,0,0,0,0,0
"ENSG00000215603",0,0,0,0,0,0
"ENSG00000231436",2,0,0,0,0,0
"ENSG00000225878",0,0,0,0,0,0
"ENSG00000236435",0,0,0,0,0,0
"ENSG00000278478",0,0,0,0,0,0
"ENSG00000258991",0,0,0,0,0,0
"ENSG00000237048",0,0,0,0,0,0
"ENSG00000147761",0,0,0,0,0,0
"ENSG00000224518",0,0,0,0,0,0
"ENSG00000231988",0,0,0,0,0,0
"ENSG00000238073",0,0,0,0,0,0
"ENSG00000275866",0,0,0,0,0,0
"ENSG00000131538",0,0,0,0,0,0
"ENSG00000271595",0,0,0,0,0,0
"ENSG00000183704",0,0,0,0,0,0
"ENSG00000232927",0,0,0,1,0,0
"ENSG00000239225",0,0,0,0,0,0
"ENSG00000277438",0,0,0,0,0,0
"ENSG00000147753",0,0,0,0,0,0
"ENSG00000286217",0,0,0,0,0,0
"ENSG00000259154",0,0,0,0,0,0
"ENSG00000169789",0,0,0,0,0,0
"ENSG00000231874",0,0,0,0,0,0
"ENSG00000273589",0,0,0,0,0,0
"ENSG00000226061",0,0,0,0,0,0
"ENSG00000273863",0,0,0,0,0,0
"ENSG00000228571",0,0,0,0,0,0
"ENSG00000271375",0,0,0,0,0,0
"ENSG00000224634",0,0,0,0,0,0
"ENSG00000285470",0,0,0,0,0,0
"ENSG00000226092",0,0,0,0,0,0
"ENSG00000212856",0,0,0,0,0,0
"ENSG00000228890",0,0,0,0,0,0
"ENSG00000234620",0,0,0,0,0,0
"ENSG00000236690",0,0,0,0,0,0
"ENSG00000273693",0,0,0,0,0,0
"ENSG00000114374",0,9,0,58,0,28
"ENSG00000232235",0,0,0,0,0,0
"ENSG00000169807",0,0,0,0,0,0
"ENSG00000234110",0,0,0,0,0,0
"ENSG00000223422",0,0,0,0,0,0
"ENSG00000231159",0,0,0,0,0,0
"ENSG00000225653",0,0,0,0,0,0
"ENSG00000251618",0,0,0,0,0,0
"ENSG00000229159",0,0,0,0,0,0
"ENSG00000228578",0,0,0,0,0,0
"ENSG00000231411",0,0,0,0,0,0
"ENSG00000187657",0,0,0,0,0,0
"ENSG00000275280",0,0,0,0,0,0
"ENSG00000270242",0,0,0,0,0,0
"ENSG00000236477",0,0,0,0,0,0
"ENSG00000129816",0,0,0,0,0,0
"ENSG00000237997",0,0,0,0,0,0
"ENSG00000244246",0,0,0,0,0,0
"ENSG00000234950",0,0,0,0,0,0
"ENSG00000198692",0,0,0,14,0,8
"ENSG00000234583",0,0,0,0,0,0
"ENSG00000183753",0,0,0,0,0,0
"ENSG00000225433",0,0,0,0,0,0
"ENSG00000227166",0,0,0,0,0,0
"ENSG00000228379",0,0,0,0,0,0
"ENSG00000235857",0,0,0,0,0,0
"ENSG00000223955",0,0,0,0,0,0
"ENSG00000237195",0,0,0,0,0,0
"ENSG00000237447",0,0,0,4,0,0
"ENSG00000185700",0,0,0,0,0,0
"ENSG00000270455",0,0,0,0,0,0
"ENSG00000229940",0,0,0,0,0,0
"ENSG00000234385",0,0,0,0,0,0
"ENSG00000226863",0,0,0,0,0,0
"ENSG00000212855",0,0,0,0,0,0
"ENSG00000237968",0,0,0,0,0,0
"ENSG00000224408",0,0,0,0,0,0
"ENSG00000233699",0,0,0,0,0,0
"ENSG00000286009",0,0,0,0,0,0
"ENSG00000271365",0,0,0,0,0,0
"ENSG00000259029",0,0,0,0,0,0
"ENSG00000226223",0,0,0,0,0,0
"ENSG00000235895",0,0,0,0,0,0
"ENSG00000286201",0,0,0,0,0,0
"ENSG00000223744",0,0,0,0,0,0
"ENSG00000215537",0,0,0,0,0,0
"ENSG00000230476",0,0,0,0,0,0
"ENSG00000225840",0,0,0,0,0,0
"ENSG00000229745",0,0,0,0,0,0
"ENSG00000227204",0,0,0,0,0,0
"ENSG00000275828",0,0,0,0,0,0
"ENSG00000232617",0,0,0,0,0,0
"ENSG00000225615",0,0,0,0,0,0
"ENSG00000230663",0,0,0,0,0,0
"ENSG00000232522",0,0,0,0,0,0
"ENSG00000234131",0,0,0,0,0,0
"ENSG00000277519",0,0,0,0,0,0
"ENSG00000259247",0,0,0,0,0,0
"ENSG00000224336",0,0,0,0,0,0
"ENSG00000273731",0,0,0,0,0,0
"ENSG00000236951",0,0,0,0,0,0
"ENSG00000215583",0,0,0,12,0,2
"ENSG00000274162",0,0,0,0,0,0
"ENSG00000229208",0,0,0,0,0,0
"ENSG00000129845",0,0,0,0,0,0
"ENSG00000227444",0,0,0,0,0,0
"ENSG00000238154",0,0,0,0,0,0
"ENSG00000233774",0,0,0,0,0,0
"ENSG00000232475",0,0,0,0,0,0
"ENSG00000228764",0,0,0,0,0,0
"ENSG00000232226",0,0,0,0,0,0
"ENSG00000224567",0,0,0,0,0,0
"ENSG00000241200",0,0,0,0,0,0
"ENSG00000228518",0,0,0,0,0,0
"ENSG00000227447",0,0,0,0,0,0
"ENSG00000274231",0,0,0,0,0,0
"ENSG00000286050",0,2,0,6,0,5
"ENSG00000274502",0,0,0,0,0,0
"ENSG00000235094",0,0,0,0,0,0
"ENSG00000278854",0,0,0,0,0,0
"ENSG00000183385",0,0,0,0,0,0
"ENSG00000225809",0,0,0,0,0,0
"ENSG00000237902",0,0,0,0,0,0
"ENSG00000232419",0,0,0,0,0,0
"ENSG00000232620",0,0,0,0,0,0
"ENSG00000226906",0,0,0,0,0,0
"ENSG00000230025",0,0,0,0,0,0
"ENSG00000236786",0,0,0,0,0,0
"ENSG00000232924",0,0,0,0,0,0
"ENSG00000224075",0,0,0,0,0,0
"ENSG00000238235",0,0,0,0,0,0
"ENSG00000274445",0,0,0,0,0,0
"ENSG00000235649",0,2,8,20,8,76
"ENSG00000258567",0,0,0,0,0,0
"ENSG00000236424",0,0,0,0,0,0
"ENSG00000234179",0,0,0,0,0,0
"ENSG00000271309",0,0,0,0,0,0
"ENSG00000229553",0,0,0,0,0,0
"ENSG00000228240",0,0,0,0,0,0
"ENSG00000234652",0,0,0,0,0,0
"ENSG00000218410",0,0,0,0,0,0
"ENSG00000243643",0,0,0,0,0,0
"ENSG00000224989",0,0,0,0,0,0
"ENSG00000131548",0,0,0,0,0,0
"ENSG00000232029",0,0,0,0,0,0
"ENSG00000273858",0,0,0,0,0,0
"ENSG00000227830",0,0,0,0,0,0
"ENSG00000226529",0,0,0,0,0,0
"ENSG00000229643",0,0,0,0,0,0
"ENSG00000274837",0,0,0,0,0,0
"ENSG00000216777",0,0,0,0,0,0
"ENSG00000216824",0,0,0,0,0,0
"ENSG00000275352",0,0,0,0,0,0
"ENSG00000276829",0,0,0,0,0,0
"ENSG00000258992",0,0,0,0,0,0
"ENSG00000228850",0,0,0,0,0,0
"ENSG00000283076",0,0,0,0,0,0
"ENSG00000234850",0,0,0,0,0,0
"ENSG00000224873",0,0,0,0,0,0
"ENSG00000229234",0,0,0,0,0,0
"ENSG00000270570",0,0,0,0,0,0
"ENSG00000237563",0,0,0,0,0,0
"ENSG00000223517",0,0,0,0,0,0
"ENSG00000228207",0,0,0,0,0,0
"ENSG00000224917",0,0,0,0,0,0
"ENSG00000286187",0,0,0,0,0,0
"ENSG00000225117",0,0,0,0,0,0
"ENSG00000215560",0,0,0,0,0,0
"ENSG00000228411",0,0,0,0,0,0
"ENSG00000235059",0,0,0,0,0,0
"ENSG00000244395",0,0,0,0,0,0
"ENSG00000230727",0,0,0,0,0,0
"ENSG00000230814",0,0,0,0,0,0
"ENSG00000229725",0,0,0,0,0,0
"ENSG00000229236",2,4,1,2,0,2
"ENSG00000229518",0,0,0,0,0,0
"ENSG00000232730",0,0,0,0,0,0
"ENSG00000229308",0,0,0,0,0,0
"ENSG00000244000",0,0,0,0,0,0
"ENSG00000232764",0,0,0,0,0,0
"ENSG00000236131",0,0,0,0,0,0
"ENSG00000270073",0,0,0,0,0,0
"ENSG00000227949",0,0,0,0,0,0
"ENSG00000252900",0,0,0,0,0,0
"ENSG00000251766",0,0,0,0,0,0
"ENSG00000252689",0,0,0,0,0,0
"ENSG00000243980",0,0,0,0,0,0
"ENSG00000252315",0,0,0,0,0,0
"ENSG00000252012",0,0,0,0,0,0
"ENSG00000273966",0,0,0,0,0,0
"ENSG00000252173",0,0,0,0,0,0
"ENSG00000251705",0,0,0,0,0,0
"ENSG00000252289",0,0,0,0,0,0
"ENSG00000252323",0,0,0,0,0,0
"ENSG00000169953",0,0,0,0,0,0
"ENSG00000236429",0,0,0,0,0,0
"ENSG00000249501",0,0,0,0,0,0
"ENSG00000228193",0,0,0,0,0,0
"ENSG00000248573",0,0,0,0,0,0
"ENSG00000230904",0,0,0,0,0,0
"ENSG00000238135",0,0,0,0,0,0
"ENSG00000224151",0,0,0,0,0,0
"ENSG00000251970",0,0,0,0,0,0
"ENSG00000238088",0,0,0,0,0,0
"ENSG00000217179",0,0,0,0,0,0
"ENSG00000217896",0,0,0,0,0,0
"ENSG00000185275",34,28,47,24,20,17
"ENSG00000252766",0,0,0,0,0,0
"ENSG00000274282",0,0,0,0,0,0
"ENSG00000234529",0,0,0,0,0,0
"ENSG00000238191",0,0,0,0,0,0
"ENSG00000226353",0,0,0,0,0,0
"ENSG00000275578",0,0,0,0,0,0
"ENSG00000226449",0,0,0,0,0,0
"ENSG00000225896",0,0,0,0,0,0
"ENSG00000224166",0,0,0,0,0,0
"ENSG00000229129",0,0,0,0,0,0
"ENSG00000223555",0,0,0,0,0,0
"ENSG00000235521",0,0,0,0,0,0
"ENSG00000252513",0,0,0,0,0,0
"ENSG00000224964",0,0,0,0,0,0
"ENSG00000226011",0,0,0,0,0,0
"ENSG00000225740",0,0,0,0,0,0
"ENSG00000229138",0,0,0,0,0,0
"ENSG00000224485",0,0,0,0,0,0
"ENSG00000226116",0,0,0,0,0,0
"ENSG00000237558",0,0,0,0,0,0
"ENSG00000233378",0,0,0,0,0,0
"ENSG00000237616",0,0,0,0,0,0
"ENSG00000224033",0,0,0,0,0,0
"ENSG00000230412",0,0,0,0,0,0
"ENSG00000225895",0,0,0,0,0,0
"ENSG00000233120",0,0,0,0,0,0
"ENSG00000252166",0,0,0,0,0,0
"ENSG00000232744",0,0,0,0,0,0
"ENSG00000229465",0,0,2,0,0,0
"ENSG00000231311",0,0,0,0,0,0
"ENSG00000236599",0,0,0,0,0,0
"ENSG00000232899",0,0,0,0,0,0
"ENSG00000229302",0,0,0,0,0,0
"ENSG00000228945",0,0,0,0,0,0
"ENSG00000233522",0,0,0,0,0,0
"ENSG00000278391",0,0,0,0,0,0
"ENSG00000251953",0,0,0,0,0,0
"ENSG00000252667",0,0,0,0,0,0
"ENSG00000249726",0,0,0,0,0,0
"ENSG00000226362",0,0,0,0,0,0
"ENSG00000225716",0,0,0,0,0,0
"ENSG00000229406",0,0,0,0,0,0
"ENSG00000227494",0,0,0,0,0,0
"ENSG00000252209",0,0,0,0,0,0
"ENSG00000249634",0,0,0,0,0,0
"ENSG00000251510",0,0,0,0,0,0
"ENSG00000238067",0,0,0,0,0,0
"ENSG00000233546",0,0,0,0,0,0
"ENSG00000230377",0,0,0,0,0,0
"ENSG00000250951",0,0,0,0,0,0
"ENSG00000230458",0,0,0,0,0,0
"ENSG00000131007",0,0,0,0,0,0
"ENSG00000235479",0,0,0,0,0,0
"ENSG00000249606",0,0,0,0,0,0
"ENSG00000176728",0,0,0,0,0,0
"ENSG00000267793",0,0,0,0,0,0
"ENSG00000260197",0,0,0,0,0,0
"ENSG00000288049",0,0,0,0,0,0
"ENSG00000012817",0,2,0,12,0,6
"ENSG00000172468",0,0,0,0,0,0
"ENSG00000176679",0,0,0,0,0,0
"ENSG00000169800",0,0,0,0,0,0
"ENSG00000182415",0,0,0,0,0,0
"ENSG00000233126",0,0,0,0,0,0
"ENSG00000227251",0,0,0,0,0,0
"ENSG00000099725",0,2,3,2,3,0
"ENSG00000252633",0,0,0,0,0,0
"ENSG00000251996",0,0,0,0,0,0
"ENSG00000252155",0,0,0,0,0,0
"ENSG00000252472",0,0,0,0,0,0
"ENSG00000224953",0,0,0,0,0,0
"ENSG00000274365",0,0,0,0,0,0
"ENSG00000233634",0,0,0,0,0,0
"ENSG00000237701",0,0,0,0,0,0
"ENSG00000273906",0,0,0,0,0,0
"ENSG00000232976",0,0,0,0,0,0
"ENSG00000226270",0,0,0,0,0,0
"ENSG00000227837",0,0,0,0,0,0
"ENSG00000278602",0,0,0,0,0,0
"ENSG00000223978",0,0,0,0,0,0
"ENSG00000278197",0,0,0,0,0,0
"ENSG00000230819",0,0,0,0,0,0
"ENSG00000185894",0,0,0,0,0,0
"ENSG00000228296",0,0,0,0,0,0
"ENSG00000205916",0,0,0,0,0,0
"ENSG00000129873",0,0,0,0,0,0
"ENSG00000251841",0,0,0,0,0,0
"ENSG00000184895",0,0,0,0,0,0
"ENSG00000237659",0,0,0,0,0,0
"ENSG00000232195",0,0,0,0,0,0
"ENSG00000286130",0,0,1,0,0,0
"ENSG00000129824",0,0,0,0,0,0
"ENSG00000229163",0,0,0,0,0,0
"ENSG00000278847",0,0,0,0,0,0
"ENSG00000067646",0,4,0,10,0,0
"ENSG00000233070",0,0,0,0,0,0
"ENSG00000223600",0,0,0,0,0,1
"ENSG00000215414",9,29,12,58,10,9
"ENSG00000224035",0,0,0,2,0,0
"ENSG00000223915",0,0,0,0,0,0
"ENSG00000067048",0,14,2,124,0,24
"ENSG00000234059",0,0,0,0,0,0
"ENSG00000183878",0,0,0,12,0,8
"ENSG00000154620",0,0,0,0,0,0
"ENSG00000129864",0,0,0,0,0,0
"ENSG00000187191",0,0,0,0,0,0
"ENSG00000188120",0,0,0,0,0,0
"ENSG00000205936",0,0,0,0,0,0
"ENSG00000251925",0,0,0,0,0,0
"ENSG00000286744",0,0,0,0,0,0
"ENSG00000225189",0,0,0,0,0,0
"ENSG00000230073",0,0,0,0,0,0
"ENSG00000215540",0,0,0,0,0,0
"ENSG00000236647",0,0,0,0,0,0
"ENSG00000099721",0,0,0,0,0,0
"ENSG00000092377",0,2,0,16,0,0
"ENSG00000232583",0,0,0,0,0,0
"ENSG00000205944",0,0,0,0,0,0
"ENSG00000168757",0,0,0,0,0,0
"ENSG00000197038",0,0,0,0,0,0
"ENSG00000275310",0,0,0,0,0,0
"ENSG00000232808",0,0,0,0,0,0
"ENSG00000225560",0,0,0,0,0,0
"ENSG00000229549",0,0,0,0,0,0
"ENSG00000228383",0,0,0,0,0,0
"ENSG00000286120",0,0,0,0,0,0
"ENSG00000188656",0,0,0,0,0,0
"ENSG00000237802",0,0,0,0,0,0
"ENSG00000286173",0,0,0,0,0,0
"ENSG00000228927",0,0,0,0,0,0
"ENSG00000226555",0,0,0,0,0,0
"ENSG00000228787",0,0,0,0,0,0
"ENSG00000242389",0,0,0,0,0,0
"ENSG00000165246",6,0,2,0,68,46
"ENSG00000231535",0,0,0,0,0,0
"ENSG00000229343",0,0,0,0,0,0
"ENSG00000232695",0,0,0,0,0,0
"ENSG00000235511",0,0,0,0,0,0
"ENSG00000232914",0,0,0,0,0,0
"ENSG00000223655",0,0,0,0,0,0
"ENSG00000230854",0,0,0,0,0,0
"ENSG00000252625",0,0,0,0,0,0
"ENSG00000227635",0,0,0,0,0,0
"ENSG00000237546",0,0,0,0,0,0
"ENSG00000172283",0,0,0,0,0,0
"ENSG00000227867",0,0,0,0,0,0
"ENSG00000231716",0,0,0,0,0,0
"ENSG00000234744",0,0,0,0,0,0
"ENSG00000233156",0,0,0,0,0,0
"ENSG00000234888",0,0,0,0,0,0
"ENSG00000215507",0,0,0,0,0,0
"ENSG00000235014",0,0,0,0,0,0
"ENSG00000289705",0,0,0,0,0,0
"ENSG00000225876",0,0,0,0,0,0
"ENSG00000251796",0,0,0,0,0,0
"ENSG00000229238",0,0,0,0,0,0
"ENSG00000252948",0,0,0,0,0,0
"ENSG00000233843",0,0,0,0,0,0
"ENSG00000188399",0,0,0,0,0,0
"ENSG00000277146",0,0,0,0,0,0
"ENSG00000129862",0,0,0,0,0,0
"ENSG00000235451",0,0,0,0,0,0
"ENSG00000289706",0,0,0,0,0,0
"ENSG00000226611",0,0,0,0,0,0
"ENSG00000240438",0,0,0,0,0,0
"ENSG00000286247",0,0,0,0,0,0
"ENSG00000225624",0,0,0,2,0,0
"ENSG00000280969",0,0,0,10,0,0
"ENSG00000224482",0,0,0,0,0,0
"ENSG00000216844",0,0,0,0,0,0
"ENSG00000229551",0,0,0,0,0,0
"ENSG00000226504",0,0,0,0,0,0
"ENSG00000254488",0,2,0,0,0,0
"ENSG00000237427",0,0,0,0,0,0
"ENSG00000289707",0,0,0,0,0,0
"ENSG00000232634",0,0,0,0,0,0
"ENSG00000226918",0,0,0,0,0,0
"ENSG00000183146",0,0,0,0,0,0
"ENSG00000236615",0,0,0,0,0,0
"ENSG00000288057",0,0,0,0,0,0
"ENSG00000237269",0,0,0,0,0,0
"ENSG00000169849",0,0,0,0,0,0
"ENSG00000169811",0,0,0,0,0,0
"ENSG00000242393",0,0,0,0,0,0
"ENSG00000228257",0,0,0,0,0,0
"ENSG00000184991",0,0,0,0,0,0
"ENSG00000271123",0,0,0,0,0,0
"ENSG00000226042",0,0,0,0,0,0
"ENSG00000237023",0,0,0,0,0,0
"ENSG00000229416",0,0,0,0,0,0
"ENSG00000230029",0,0,0,0,0,0
"ENSG00000224169",0,0,0,0,0,0
"ENSG00000223407",0,0,0,0,0,0
"ENSG00000226873",0,0,0,0,0,0
"ENSG00000227915",0,0,0,0,0,0
"ENSG00000236620",0,0,0,0,0,0
"ENSG00000224866",0,0,0,0,0,0
"ENSG00000232424",0,0,0,0,0,0
"ENSG00000252681",0,0,0,0,0,0
"ENSG00000232910",0,0,0,0,0,0
"ENSG00000232845",0,0,0,0,0,0
"ENSG00000237302",0,0,0,0,0,0
"ENSG00000169763",0,0,0,0,0,0
"ENSG00000277930",0,0,1,0,1,0
"ENSG00000252468",0,0,0,0,0,0
"ENSG00000231341",2,0,6,9,2,3
"ENSG00000235001",36,71,86,72,30,48
"ENSG00000214207",4,9,4,8,2,12
"ENSG00000278585",0,0,0,0,0,0
"ENSG00000235175",0,0,0,0,0,0
"ENSG00000099715",19,0,14,4,0,4
"ENSG00000225466",0,0,0,0,0,0
"ENSG00000231540",0,0,0,0,0,0
"ENSG00000223362",0,0,0,0,0,0
"ENSG00000231026",0,0,0,0,0,0
"ENSG00000224571",0,0,0,0,0,0
"ENSG00000226369",0,0,0,0,0,0
"ENSG00000280961",0,0,0,0,0,0
"ENSG00000227871",0,0,0,0,0,0
"ENSG00000251917",0,0,0,0,0,0
"ENSG00000231423",0,0,0,0,0,0
"ENSG00000228465",0,0,0,0,0,0
"ENSG00000232585",0,0,0,0,0,0
"ENSG00000234081",0,0,0,0,0,0
"ENSG00000172352",0,0,0,0,0,0
"ENSG00000231375",0,0,0,0,0,0
"ENSG00000237467",0,0,0,0,0,0
"ENSG00000229250",0,0,0,0,0,0
"ENSG00000232205",0,0,0,0,0,0
"ENSG00000235981",0,0,0,0,0,0
"ENSG00000223698",0,0,0,0,0,0
"ENSG00000242854",0,0,0,0,0,0
"ENSG00000230977",0,0,0,0,0,0
"ENSG00000244231",0,0,0,0,0,0
"ENSG00000172342",0,0,0,0,0,0
"ENSG00000284071",0,0,0,0,0,0
"ENSG00000274234",0,0,0,0,0,0
"ENSG00000225491",0,0,0,0,0,0
"ENSG00000224827",0,0,0,0,0,0
"ENSG00000233740",0,0,0,0,0,0
"ENSG00000248792",0,0,0,0,0,0
"ENSG00000279274",0,0,0,0,0,0
"ENSG00000234399",0,0,0,0,0,0
"ENSG00000227439",0,0,0,0,0,0
"ENSG00000224210",0,0,0,0,0,0
"ENSG00000232003",0,0,0,0,0,0
"ENSG00000235412",0,0,0,0,0,0
"ENSG00000183795",0,0,0,0,0,0
"ENSG00000240566",0,0,0,0,0,0
"ENSG00000236379",0,0,0,0,0,0
"ENSG00000274899",0,0,0,0,0,0
"ENSG00000223641",0,0,0,0,0,0
"ENSG00000227633",0,0,0,0,0,0
"ENSG00000279115",0,0,0,0,0,0
"ENSG00000228786",0,0,0,0,0,0
"ENSG00000233652",0,0,0,0,0,0
"ENSG00000233944",0,0,0,0,0,0
"ENSG00000223636",0,0,0,0,0,0
"ENSG00000172297",2,0,0,0,0,0
"ENSG00000278242",0,0,0,0,0,0
"ENSG00000284380",0,0,0,0,0,0
"ENSG00000172294",0,0,0,0,0,0
"ENSG00000240450",0,0,0,0,0,0
"ENSG00000239304",0,0,0,0,0,0
